USER_ID,7.2012,8.2012,9.2012,10.2012,11.2012,12.2012,1.2013,2.2013,3.2013,4.2013,5.2013,6.2013,7.2013,8.2013,9.2013,10.2013,11.2013,12.2013
1,382.9959995999994,396.2960000000003,391.9669996999999,556.6560011999998,949.3709997999988,1242.5649991,1070.2750028999983,1075.0750008999994,955.6809991,718.2579995000007,374.1729999000001,359.97499959999993,368.7000006999997,356.1170001000009,358.87199990000056,348.27099980000014,537.0290011000003,506.83600020000034
2,45.794,47.23399999999999,46.90399999999999,60.83299999999996,55.69799999999996,62.4300001,55.96799999999997,56.97499999999999,59.34199999999987,50.42999999999999,49.961,51.87900000000008,43.273999999999965,45.36199999999997,47.599999999999966,51.39699999999999,51.894999999999975,54.66399999999995
3,117.18800000000036,127.41100000000056,108.30799999999986,142.57400000000047,150.51399999999998,189.99199999999985,179.9589998999999,151.707,166.87999999999968,131.3160001000005,114.20900000000049,90.61200010000016,117.9210000000004,116.03500000000032,114.34600000000022,135.14900000000046,168.24000020000037,167.91399999999993
4,82.94900000000004,81.21099999999996,77.49100000000003,95.11499999999992,111.12299999999986,44.64599999999985,82.85899999999992,103.293,104.05399999999987,91.24400000000004,86.17199999999994,78.21600000000002,89.48999999999995,47.11899999999995,70.62300000000002,90.05500000000006,97.07,114.04799999999996
5,196.6720000000004,173.74499999999975,172.9739999999999,188.82599999999965,194.48500000000024,218.0230000000004,204.38599999999988,168.9999999999999,179.98899999999952,157.0899999999998,151.226,116.08200000000004,129.5819999999999,127.30500000000006,113.19399999999996,125.32300000000026,130.54800000000017,167.7730000000001
6,307.1590000999997,308.68000000000063,313.04600000000045,334.7019999999997,339.1770000000004,362.0169998000007,358.10000000000065,314.5489999,345.0509999999999,266.3479999999996,266.5400000000005,228.5479999999997,239.77299999999963,249.97799999999984,264.8500000999994,303.9560004000004,388.4000001000004,350.336
7,204.0160000999998,194.36100000000027,176.37899999999962,204.00100010000008,181.00300000000007,186.64599999999984,294.3750000000001,200.671,195.1479999999999,179.565,162.09600000000017,148.0449999999998,183.75199989999967,172.0239998,163.7559999,197.5000001999995,224.38600010000005,220.33299999999977
8,293.57799989999984,313.2979998999997,309.78600000000023,351.8500000000004,482.24099959999967,373.29900020000014,428.08399980000064,318.3899999000004,304.09099999999955,308.63100009999994,286.8929999999992,270.1840001000003,299.0759997999998,315.56100009999886,304.5090000999988,309.1520000999993,323.63199979999905,260.3660000999997
9,159.06200010000003,164.1290000000004,174.84999999999994,168.2730000999996,163.1420000000003,197.9759999999996,247.1599998999996,208.025,213.94200020000017,182.451,167.24800000000005,173.00399999999917,175.02199999999988,201.51799999999983,195.74600000000032,187.60000000000025,118.12200000000028,240.7179998
10,168.72800009999995,176.37100020000028,175.73299999999972,211.5420001000002,214.06799989999985,258.6919999000001,280.5759999999999,179.76700000000025,90.24200000000005,115.82100019999992,191.07500009999964,170.55499999999984,155.50200000000015,168.61199990000017,181.0370000000004,205.84400000000005,224.42200010000005,241.2400000000002
11,505.05299989999975,624.1610004,618.057000200001,729.3429998000001,754.6440001000001,796.8170005000003,810.3099996000001,708.1269996999999,780.3380003999998,712.1980001999999,668.8630001999996,566.2880001000005,379.7629999999999,532.3459998999999,665.8400000000007,741.9900003000014,770.7139995999993,756.4830000000001
12,163.85500000000087,163.98799999999997,197.8299998999999,261.6389999000001,470.8329999000004,635.5329998999995,613.3119999999998,541.7780000999999,574.9160001999993,389.9069999000001,184.8770000000006,162.54599999999996,172.852,189.852,251.24700000000013,341.2399998999997,415.03400000000016,651.607
13,208.50499980000075,248.4790001000003,480.92299990000026,453.351000800001,417.9320000999999,523.8860002000001,526.9600003,391.2530003999999,548.2999995000007,372.0820002000003,451.22300010000055,465.6039996999999,257.76199990000026,167.1040000000004,469.9869999000005,410.1659997999992,481.1650000999996,479.8519998
14,248.94000049999957,230.8180000999998,347.2890001999993,505.1139999,740.6120003000009,1329.4049985000013,1324.128997999999,1067.1099995000004,1051.6909981,652.8059995999994,320.9019999999988,302.6780005000004,248.02399979999996,250.89800019999996,306.2019999999999,461.07600009999993,738.0780007999991,814.6659996000001
15,131.24499999999992,133.7550000000002,109.20200010000012,124.47200000000002,139.2209998000001,126.11500019999988,149.5170003999999,143.37399989999963,161.33799989999986,149.61599959999975,162.85300010000003,178.41699999999997,163.46700009999967,143.1719999000001,144.03799999999993,152.6190003999994,151.18299949999957,134.02100000000047
16,341.3960000999997,262.2239999999992,423.8029999000002,470.2210004000004,472.6750003999994,404.6940002999985,317.6499998999996,316.30699929999963,351.506,356.36500029999985,412.0580001000007,351.3629998,328.5869998999996,294.4639998000002,391.4390002,396.8120000999995,466.6799999000001,370.27600019999977
17,297.02699980000006,288.7560000000006,262.3040001,277.66999999999973,278.15500010000005,293.935,292.4790001999996,258.87800000000016,293.4529999999998,289.1490000000001,279.6020000000002,296.6190000000001,256.46500000000054,252.7479999999997,216.99700000000027,234.88799999999995,237.46199990000008,268.24600000000004
18,98.02900000000038,98.3100000000002,104.17000010000037,135.71500030000027,113.59800000000052,129.74399970000024,110.57399990000069,82.5450000000003,86.8020000000003,103.19600010000084,93.1320000000002,92.65600010000102,113.97600010000136,81.05300000000044,84.44300000000061,101.39400000000082,90.11400010000042,105.05199990000044
19,177.8679999,145.13100000000014,336.1389996999997,410.1780005000001,347.80800000000045,541.5950001000002,465.0310000999996,446.55800029999983,360.83299990000114,327.48900030000016,333.0839998,249.66699999999992,300.27700000000004,182.83700000000005,313.2689993000004,423.9279998000001,408.0339997,413.6709998000002
20,537.6589993000002,331.0650004999999,544.505998900001,607.4680001999994,665.5509995000001,705.0589998000004,720.3800011999996,551.2250003000001,711.8460007999987,566.6529998999998,552.5719992,478.5370011000005,475.4589997000009,201.91999969999952,587.5849997000008,658.3249985000002,644.7129996000001,789.757999499999
21,201.02300020000015,195.1219994999997,219.7689998000002,280.42499990000005,478.1140000000005,604.3709999999978,696.7450005999987,684.9559977999976,742.9319983999991,446.6410014999984,208.28999960000053,144.9390003000004,145.21600020000022,147.89100000000053,170.6430002000002,312.8540000999996,491.4689996999991,539.4599977999994
